,GL70,GL72,GL74,GL76,GL78,GL80,GL82,GL84,GL86,Med3,Med5,Med7,Med9,Med11,Med13,Med15,Med17,Med19
29478252_20200608_Feet_R_S_0,0.8530552531222796,0.8547316789317475,0.8584721253152278,0.8303998599152372,0.8148774910916564,0.7834751344882028,0.7667660136275667,0.7598073353531458,0.713203468662051,0.8364705320604054,0.8735957314151421,0.8847224387638778,0.8702168821423427,0.8555986020496879,0.8356902882519558,0.7896112049839908,0.7300517345828126,0.6396998409885398
29478252_20200608_Feet_R_S_1,0.7677681750264673,0.7951387560786805,0.798369453133465,0.7740618166567766,0.7663391949692044,0.673660777391581,0.6597368275265297,0.5891581267148712,0.5562934651779238,0.852657165041411,0.8787588743785053,0.8601160615597958,0.8353335109219077,0.8011687587890104,0.7181936153063009,0.6677385484009202,0.6152669032799933,0.5467857332169399
29478252_20200608_Feet_R_S_2,0.7918052155277984,0.8006048783485581,0.750038223332616,0.7205379019554532,0.7326561763316589,0.6512045922499973,0.5956164277738126,0.5946580106131422,0.5816338336266442,0.8373264731399965,0.8369853375108238,0.8288198213683741,0.8267047699932045,0.7834623994051592,0.7403316186234129,0.6604020224287848,0.5983182934748834,0.5195536193458854
29478252_20200608_Feet_R_S_3,0.8275328953036937,0.8721372978383432,0.8146428352613132,0.8598131982154223,0.7184400983574462,0.7574013198735234,0.7207487985167539,0.7031566764602118,0.6148730657901779,0.8811671288092496,0.9247341125172196,0.8898387423341616,0.8187522818964342,0.8072554536553781,0.7232564941072567,0.6375301354952911,0.5928942149501019,0.5225098314002609
30804199_20200406_Feet_L_S_0,0.9279787987791852,0.945462706499329,0.9721691055969907,0.9848887481723684,0.9843293492661869,0.9798544782615964,0.9744180450227687,0.9559931609743144,0.9619885497256212,0.8668907667903814,0.9212126807093135,0.9179128978312955,0.8812377679254241,0.8212813209892826,0.7817182313309311,0.7388910233960746,0.6646714014308287,0.5911253232095129
30804199_20200406_Feet_L_S_1,0.9491440574950926,0.9420538539245237,0.9568194715907079,0.9588245231437328,0.9339507031152017,0.9611010694566419,0.9620477990998462,0.959005921081706,0.9499772955760378,0.7867258860994661,0.884781265933364,0.9137857248125218,0.915145116613997,0.9067261018078633,0.8955345710672671,0.8563325707333518,0.7970059158038038,0.72182152952822
30804199_20200406_Feet_L_S_2,0.9084134024312354,0.8984727386542508,0.8979877926605339,0.902254536491683,0.9120417885984603,0.9228962490177901,0.9261590529971658,0.9404696651171841,0.9430645373919992,0.8953203654121812,0.9532793880096359,0.9307581585255834,0.8835371713981045,0.8663566034705369,0.840979779771275,0.8105815931485133,0.7476530084041502,0.66684009623027
30804199_20200406_Feet_L_S_3,0.9307965498786879,0.9543670717835602,0.9397332886605304,0.9312952553435223,0.9428062536786834,0.9496825642091306,0.9554715222401873,0.9544804580547717,0.9511899394933975,0.8329143208231028,0.889703733347553,0.9316607863997219,0.9270018138204106,0.9312311713324954,0.9012415703654965,0.8706777110759416,0.8052149699463103,0.7324823624027976
30804199_20200406_Feet_R_S_0,0.8920264068580285,0.9007092768640044,0.8950701873569542,0.8969497609777022,0.9143770826633287,0.8969080655627077,0.8915059632578161,0.8712321097434137,0.8808700583651415,0.7744655340935243,0.8820501875541702,0.9124899668633921,0.8971366956720203,0.880803708041889,0.8142531211706832,0.7453197607461076,0.6934564911923609,0.6033803066661454
30804199_20200406_Feet_R_S_1,0.8875604127461894,0.8838532379061257,0.8981950906826348,0.9057853672072926,0.9062033612243796,0.9015623763626817,0.9097166576380893,0.9018955808906183,0.9095254193467454,0.7891831801146348,0.793036317167851,0.8333621721342251,0.8708654951463318,0.8933195506581314,0.8658878190881116,0.8331097973641702,0.778561024520536,0.7009856230291946
30804199_20200406_Feet_R_S_2,0.8698533234833234,0.8721999351067611,0.8717138055551292,0.8720058162694195,0.8718178622875071,0.8677228897023638,0.873018860180966,0.8873371473608425,0.8654866909993151,0.7520839837514494,0.8073909405407458,0.8537244397259921,0.8765908566148913,0.8693478527764087,0.811760240426864,0.7584349486885024,0.678253490013474,0.6330470277638134
30804199_20200406_Feet_R_S_3,0.8909240279523721,0.9102855207220847,0.9108513093715169,0.9098709044674387,0.9123582387859027,0.9104846285265845,0.9134972011509915,0.9214129085006697,0.917492623868692,0.7852873391798008,0.8396452177726871,0.8940968818700706,0.905252061780902,0.8828924464062858,0.8062100905142842,0.7537811824348835,0.6808665218457747,0.5893182294037871
33960303_20200615_Feet_L_S_0,0.8797482871107283,0.867267036493304,0.8351123577560087,0.8544565366696643,0.9260731811858334,0.9314049449738551,0.9236742275653663,0.9374134402477484,0.9372967433196284,0.7959051111988851,0.8195074915287176,0.8513328297525258,0.9226119968778431,0.8536894758955599,0.8086364655729821,0.754077496846109,0.6697837132874833,0.5962871306966632
33960303_20200615_Feet_L_S_1,0.8586058426058563,0.8634611778950554,0.8680978812549144,0.8910689715853163,0.8948504505025009,0.9098410606189304,0.9037841282110632,0.9055361297653415,0.9173327261091271,0.8452008554137735,0.8647789950044802,0.897561631557133,0.9118430718184191,0.91908339455536,0.9185083245907874,0.8197480294543562,0.8648896664794784,0.8130821807360131
33960303_20200615_Feet_L_S_2,0.8843825312296948,0.8847265505102411,0.8511957550328891,0.867402002100882,0.8942960068520668,0.9197334412411086,0.940841355818602,0.9333835115483925,0.938256219121575,0.8138842571401639,0.8788735468158463,0.9435547615401364,0.9316284266450522,0.8927925342004553,0.8716543352291207,0.8181766779746154,0.7697488203140119,0.6788269258118638
33960303_20200615_Feet_L_S_3,0.8726609274390038,0.8726279618620919,0.8654723155473544,0.865879939635872,0.866178783254186,0.8756122205266652,0.8509825512005643,0.8830971143431462,0.8787637889627224,0.7535540052893854,0.8127140216955195,0.8501498499731497,0.9035905737566531,0.9026643407604507,0.8933836600683897,0.8699060361112952,0.8418343412535908,0.7914983597581566
33960303_20200615_Feet_R_S_0,0.8695006139359408,0.8778042923300804,0.8810977834910558,0.8833543770420864,0.8991381689822837,0.889879386511361,0.895170952314643,0.8934782926538354,0.9020517657097867,0.822986711893555,0.8326390162735157,0.8664461743762086,0.8736058546593991,0.8691843899014688,0.8783386700624594,0.8753700594195472,0.8552433050222189,0.7952627374779656
33960303_20200615_Feet_R_S_1,0.8488683714055546,0.8441870322134013,0.866982246319689,0.8712099374192404,0.878139484160707,0.8805417664311972,0.8789623800759547,0.8804342683321401,0.8785316485856369,0.8003233505476809,0.8294973291971433,0.850993238418357,0.8869015703723205,0.8738525770171477,0.8567709144079994,0.80461593411677,0.7634420353384909,0.6869867010423985
33960303_20200615_Feet_R_S_2,0.8950602982329149,0.8961277553992838,0.9015938199813979,0.9101167664133549,0.9090861044841572,0.9131052253976136,0.9274080670798294,0.9315805659976446,0.9255624039790921,0.7955848195847142,0.8316049755209607,0.9042293094839352,0.9290749047129652,0.9361614274929964,0.9058749226689652,0.8681055229385839,0.8092029808128846,0.7561857979396752
33960303_20200615_Feet_R_S_3,0.9038133346405284,0.9058022584176756,0.9114833936184391,0.9148500398415643,0.9175839175650415,0.9185746396642913,0.920379904491224,0.910409083066706,0.9157355404222534,0.7328024894374914,0.7586420321875089,0.7903510108443683,0.8012361697395634,0.8323441494731011,0.866468347770654,0.8614737261612384,0.7800048656547511,0.6932958900168356
99999988_20200320_Feet_L_S_0,0.9297645258285533,0.9564898912485963,0.9764294335013923,0.9804445606898755,0.9880567462252473,0.9709039211351196,0.9556456447581102,0.9463575672458501,0.9296775362920822,0.7988624383561346,0.8473094853308181,0.8632995640815734,0.8851275240285614,0.903637443845794,0.9364376685518824,0.9140202713954637,0.8851440646498282,0.8550384001876966
99999988_20200320_Feet_L_S_1,0.9366640451444137,0.949810510375292,0.9438555863440075,0.9446679762820129,0.9591379346503008,0.9621415568738444,0.9523917065054291,0.9488557888989051,0.9500901838485644,0.7577139370835972,0.8307371933192704,0.8655547061870602,0.9174009299283162,0.9165728560060269,0.8921315760497253,0.8461773912456285,0.7843970005023876,0.7068828573318956
99999988_20200320_Feet_L_S_2,0.8701463350665142,0.8910760987373797,0.8821427974933288,0.8933585737156087,0.8846763502951397,0.8920605474209368,0.899228992741282,0.8993661057166843,0.8990722207778739,0.759038697263157,0.7879665292616286,0.7544186910641166,0.838968304429912,0.8714744517879093,0.8718263224753465,0.8585838402041764,0.8112085970791375,0.7483093048894747
99999988_20200320_Feet_L_S_3,0.8171118503783148,0.820119572014209,0.8379057571045384,0.857520083798412,0.8569645950807333,0.8640987152154982,0.8664540089701303,0.8633614797154769,0.8727623547323619,0.8099253171534374,0.8467723929199175,0.8717865111134249,0.8950023672974907,0.8817343783807415,0.8677238564165235,0.8475249391340106,0.8373301351959317,0.811971535264348
99999988_20200320_Feet_R_S_0,0.8149675172597416,0.81581401683111,0.8207323792666914,0.8285642381195534,0.8480588706899026,0.8758554115544834,0.8795149051647831,0.8856537349158188,0.8831607891845253,0.8348236878438483,0.8600757883693685,0.8914924572089605,0.864229674938343,0.8731289104572447,0.8493683603477353,0.8210721215291272,0.746077839856023,0.6769863646878888
99999988_20200320_Feet_R_S_1,0.8007310532022717,0.8141863885460067,0.8247291578582646,0.822715782575299,0.8210398494545357,0.8458481279994079,0.8596757809080724,0.8807142095446815,0.8923762896142358,0.7284358725376568,0.6917067708525411,0.7194102672940883,0.7309690131731714,0.7797750193002018,0.8225148019174306,0.8133404595824922,0.7893575282164282,0.7095270735087423
99999988_20200320_Feet_R_S_2,0.8181819926639348,0.832709544297729,0.8430601730268926,0.844019876904975,0.8509201667519889,0.8534144061384977,0.8547485037389816,0.8815937488988654,0.8724368804573561,0.8084754030564398,0.863397118632846,0.8898596945968045,0.8986391272337092,0.8997584527948811,0.908026325252812,0.8721208993953825,0.8152460217147812,0.7467601805667762
99999988_20200320_Feet_R_S_3,0.8094513911108145,0.8004815322150289,0.81710653952515,0.8247977159349512,0.8176181637481668,0.8359707979509804,0.8311485619554159,0.8507898428280336,0.8710728205312874,0.7510502317114107,0.7571048334937813,0.776096287675724,0.832007727601074,0.8360699682121814,0.8584406986187708,0.7984575594919792,0.7008412625429551,0.6439320458198586
99999990_20200320_Feet_L_S_0,0.8361500530449902,0.833437758663579,0.8688683174482288,0.8666215058912037,0.8784062445994301,0.8876465980276637,0.901333543498282,0.9096313649904023,0.9211548776315699,0.8034104928925955,0.9070664726416484,0.9186185432090175,0.9169009400955801,0.8407370412270163,0.7861922545720677,0.7320472707526772,0.6690158240318593,0.5914305713065323
99999990_20200320_Feet_L_S_1,0.9165397274845528,0.9077566747462809,0.9081570575003867,0.9183107784815293,0.9247979868270088,0.9637854163072588,0.931913691499446,0.9403854744035558,0.9453906487040706,0.7643234875107057,0.8257729832563212,0.913415167491749,0.9154127507493693,0.9035286991865451,0.8852106211005731,0.849904311667992,0.7895413095699824,0.6886268409215716
99999990_20200320_Feet_L_S_2,0.8842745514795054,0.8855621615376438,0.883456840377186,0.8979452700846118,0.9131381364889619,0.9145777372064063,0.9131683881974039,0.9359772622430611,0.9359064528597597,0.809135656563115,0.8649991941429545,0.9269306596260604,0.9414756874069206,0.9219229856545643,0.8966382573555579,0.8526140930565387,0.7947631484940023,0.7008593080643993
99999990_20200320_Feet_L_S_3,0.8882260927552975,0.904273515525188,0.9178467046022465,0.9184401090886085,0.9289502548820878,0.9375095092417789,0.9408902948585263,0.9437934345709149,0.9520222766268861,0.7365394147232596,0.8295657509545755,0.933882926967544,0.9219807241055084,0.9091903556026154,0.8902241637546119,0.8280418970635576,0.7733812518255917,0.7021205855842391
99999990_20200320_Feet_R_S_0,0.8630061065853768,0.8766261198911486,0.8855075758667077,0.8767708209423444,0.884510149571584,0.8823406162495306,0.883735756334489,0.9026606685248008,0.9332855537872528,0.7023850036933668,0.7987305602982839,0.8294386870671603,0.8626215765117093,0.9166066103664743,0.9183940839370865,0.8497696055656472,0.8222922768431757,0.7453284660859505
99999990_20200320_Feet_R_S_1,0.8735217167526317,0.8761094527004926,0.8765212132091165,0.8736612154989766,0.8895692189936921,0.891274737507569,0.8983672071641484,0.9035114900223745,0.904949912918338,0.7497493388498724,0.8499949340675671,0.8821285339301195,0.9126459517216161,0.9351259686649893,0.875316076802401,0.8326293378301852,0.7937908263392485,0.724791146573048
99999990_20200320_Feet_R_S_2,0.8795585237749526,0.8804978594587476,0.8816298933707345,0.8841245409229929,0.8641335616690252,0.8981522998499069,0.8939632593245747,0.8931025054639903,0.9056675637284735,0.7352451023995351,0.7621910977582504,0.8345687826853693,0.9003778136727765,0.9040440107358216,0.9007132603763076,0.8456237806409602,0.7707960676529452,0.7235641454743692
99999990_20200320_Feet_R_S_3,0.94422008928843,0.9393999128501922,0.9212445106752588,0.9181583377960021,0.9156014397713165,0.9049528168313672,0.8963035705279058,0.7113643083582829,0.6539123765972047,0.6485831625114907,0.710561446532034,0.7669721019610426,0.8084078086283234,0.865944058334368,0.8789063330171956,0.8129274785340476,0.7922168627199361,0.7584222254158433
99999991_20200319_Feet_L_S_0,0.8158892514199414,0.8280999460734114,0.8586074350164142,0.8649625028646383,0.8765550075383488,0.8673607633849686,0.8891950456277132,0.8990496718207002,0.9129139150198241,0.8653181829008458,0.8606531270201448,0.8641418222857044,0.8465162842586562,0.786794329333027,0.7352617836976868,0.6614543592810873,0.5966712277369125,0.5411543577302306
99999991_20200319_Feet_L_S_1,0.7233038760103665,0.6903558672161335,0.7295771490459488,0.6876135374014041,0.6927683511227363,0.824741444149976,0.820658479362218,0.7916320734473721,0.7880873675031812,0.8205221344269574,0.8329834214815691,0.8327956109035328,0.8443380636915873,0.874031661287698,0.8695387484440046,0.8584256757239661,0.8008670852438178,0.7281003625175001
99999991_20200319_Feet_L_S_2,0.9446583604657975,0.9351670024302284,0.9340065019796141,0.8984060681540302,0.9183537907425924,0.9268249579322217,0.8920282751452171,0.8371995193727513,0.8837139280779864,0.8874984749179664,0.8791095364760496,0.8685363132675318,0.81700992199884,0.7420442290615444,0.6698017997907524,0.5940464880852808,0.5021343869840145,0.4405547217925601
99999991_20200319_Feet_L_S_3,0.9013933329710938,0.9214154513541761,0.9119452349527379,0.9123049098463326,0.9245737252151497,0.9161687568761061,0.9271754883483392,0.9233270886863071,0.9224241365661712,0.8316804694846205,0.8696041740432539,0.8455832965272551,0.796994302841619,0.7630816166308886,0.6932660302173431,0.6251632794863813,0.5430849830633712,0.44737486851407726
99999991_20200319_Feet_R_S_0,0.7334519351706325,0.754819067909097,0.7585586553274364,0.7605211746953245,0.7791170473172908,0.7969931043044902,0.8105510153601183,0.8410672284888994,0.8439604878070666,0.6743617919625098,0.7048323202878968,0.7109284026192847,0.7414507703534458,0.7748188475019617,0.7879685106351304,0.8195304296674552,0.7924656836773367,0.7587573812536339
99999991_20200319_Feet_R_S_1,0.8380004466372708,0.8617735820814638,0.876546527179556,0.8745495234043634,0.8711828574999146,0.8804722613712385,0.8683094315796331,0.8750757025292399,0.9042155729779301,0.7372819338747847,0.7976698248887564,0.884952670878447,0.8649190880883038,0.820998996833477,0.7794112453853468,0.7095048535959299,0.6186835417726486,0.5177887197811928
99999991_20200319_Feet_R_S_2,0.8229126395620973,0.8547618059631296,0.8662414170732613,0.8803188953761822,0.8581668517093846,0.8654685800202048,0.8688798996163011,0.8658301992041901,0.8519784882227356,0.8277501917313879,0.8680123731090971,0.8574004970825254,0.8226554338582456,0.8008534910789777,0.7678349558660801,0.7072557056155058,0.6258812457027209,0.5309357756713169
99999991_20200319_Feet_R_S_3,0.8818162589647083,0.8907579655943347,0.8893034303914492,0.899228508042737,0.9269107523938744,0.9244318238988205,0.9212094034334296,0.9225093318733724,0.9279944881167596,0.8085340168549079,0.8539499713060944,0.886071334714681,0.8585981032828996,0.8176040933306281,0.7563151823578219,0.6808795849135658,0.6132199333706897,0.5119492874901017
99999992_20200319_Feet_L_S_0,0.9127918895280073,0.9066292976245546,0.9222889074785725,0.9258453534398808,0.9399764007714682,0.9415848127947674,0.935362656291512,0.9386026092474115,0.9403038494934961,0.7344325310051387,0.7781724242077235,0.8104329692356994,0.8974485953030812,0.9176594798828577,0.9265031125427715,0.897652592391473,0.8775928317296333,0.8482035454673454
99999992_20200319_Feet_L_S_1,0.9229896538267903,0.9338443540539844,0.9274304611064105,0.9329650617684261,0.9270794355781198,0.9253021544123494,0.903298117609462,0.8825869344649281,0.8683099189306503,0.7645043990683764,0.7822858485850703,0.8246346798960696,0.8368701625948841,0.8759999292206686,0.9110455693516366,0.8946693977892237,0.8395912748503545,0.7886141550192527
99999992_20200319_Feet_L_S_2,0.9010867689816587,0.8994751595093721,0.9038525059053215,0.9010881476390588,0.9158833629793637,0.9144517278966467,0.9154747366909545,0.9358917884420237,0.9352176538424608,0.7319376676621132,0.8557701627596113,0.9295828052316742,0.9216336993365029,0.9180210952292384,0.9023486017985333,0.8761874484840921,0.8197858020564985,0.738476273037499
99999992_20200319_Feet_L_S_3,0.9347832197973645,0.9434132706730441,0.9440501047644829,0.9422744673204988,0.9499358821271493,0.9536350132930819,0.959316119554505,0.9619350833782933,0.9687584645887857,0.7059287832305253,0.7660391843981366,0.796091592463817,0.8284858636524915,0.9592646252154112,0.96848089922857,0.9567538254808344,0.8948522880167433,0.8334774477561647
99999992_20200319_Feet_R_S_0,0.8352455694080884,0.8352455694080884,0.8608208148880596,0.8597088828427701,0.8649040471775938,0.8798336072686623,0.8870810562915141,0.9088955344446397,0.9006694316989996,0.865234377702697,0.9185896889962261,0.9481773552152354,0.955128430758621,0.9611708612679485,0.9221902334499097,0.8650898782018585,0.8147383937754294,0.7258656620749302
99999992_20200319_Feet_R_S_1,0.6946384518216995,0.6912139820111138,0.6941487237703029,0.7110615388700031,0.739252710883087,0.7606275918117592,0.7628502731096573,0.7652475564411992,0.796404794771956,0.8458974939994229,0.8768270392756777,0.8971619489436441,0.9281631432840006,0.9216774060390776,0.887619094153297,0.8618895492575068,0.8149168475627826,0.7416126541896307
99999992_20200319_Feet_R_S_2,0.859187989537891,0.8612949512343309,0.8469682173161227,0.8443913906638794,0.8513339647998285,0.8429337510940729,0.8660033519997016,0.854846434304875,0.8666208717593817,0.8120407938119824,0.8480963863895233,0.8503207626269931,0.8652464816931232,0.8569788960694751,0.8553090664935992,0.8807898945019033,0.8551116686930467,0.7447882654100222
99999992_20200319_Feet_R_S_3,0.8969603001835864,0.8754058737888282,0.8925352492211959,0.9066876374654286,0.9076348789499497,0.8827140180161249,0.9113647932314669,0.9233067210950613,0.9022166541581784,0.8528200291377641,0.8756926530056068,0.9012862771962612,0.9060772183561014,0.9415142186388403,0.9585656064852713,0.917228158724427,0.8435969223192926,0.744206234238611
99999998_20200227_Feet_L_S_0,0.8732479564727973,0.8834378860000105,0.8955233296975778,0.9080640290684119,0.9102105309882675,0.9239368855585123,0.9320922572611202,0.9320922572611202,0.9338630057374083,0.8509050564023534,0.8316532311401587,0.8868782130339342,0.938121681784889,0.8860787277037753,0.876028984537413,0.8195230160140476,0.8023997692083304,0.7398383836770493
99999998_20200227_Feet_L_S_1,0.8847269257717986,0.8815156652706889,0.8822975029076502,0.8919971573978618,0.8959912192165626,0.8971947103218872,0.8979813332231156,0.8938296011281025,0.893740133630455,0.6902490601251011,0.7308507409329577,0.7654189059547195,0.8061653444934354,0.8213303968538209,0.8408654697703855,0.8218448505058071,0.7977811344194264,0.7102919072913205
99999998_20200227_Feet_L_S_2,0.8939593151468327,0.9060496359918557,0.9157788725740236,0.9175466727427956,0.912286928807889,0.9154987095706846,0.9264304420890463,0.9286858460935722,0.9298873286948254,0.8135107979340855,0.8592503165234716,0.9452839343158684,0.9293010833966087,0.8993335854138396,0.8906655494620924,0.8261975944484957,0.7574627290393403,0.6513106616976349
99999998_20200227_Feet_L_S_3,0.8635000464035381,0.890685005842206,0.8965097150699516,0.8999828486190282,0.898364527436343,0.8898064627193184,0.8965421002520643,0.8936970169874168,0.8977767236055515,0.8435376757193376,0.8915050046953558,0.9138416540276278,0.9027516934031843,0.8983467807108514,0.8617768455996231,0.8723466933802143,0.8305093839556312,0.7254383838219814
99999998_20200227_Feet_R_S_0,0.8662627659917865,0.879253819722881,0.8850586569079418,0.886694708504878,0.8969085302154725,0.9144573788647449,0.9199133923846508,0.9180992472109908,0.9211784055423392,0.8049203211896392,0.8408444811116048,0.8991202139562756,0.9163065757760336,0.8803649183534178,0.8233070230455795,0.769537972870572,0.7154591735902324,0.6180609617607752
99999998_20200227_Feet_R_S_1,0.7975637950308034,0.8171895567294702,0.8227436921919897,0.8414973967321472,0.8444888673234343,0.8389727100266282,0.8449575869385519,0.8511001532836742,0.8665846245780223,0.771224127539449,0.7851640267872037,0.8318905704127504,0.8749724499227602,0.8859208418330626,0.8501585381618684,0.8095641904270622,0.727893968403134,0.6443288385091803
99999998_20200227_Feet_R_S_2,0.8500215899749216,0.8530088949879181,0.8556309857187363,0.8594992207297398,0.8643444958845059,0.8723104233319929,0.884338975172138,0.8911913537796416,0.8868700968790425,0.778817549096042,0.7820679887128165,0.815446194994869,0.8788911779653676,0.8831565050749922,0.8156562762379074,0.7605891866306088,0.6809749530406759,0.5928404367625298
99999998_20200227_Feet_R_S_3,0.8674433850003611,0.891235212742156,0.8908855716263586,0.9208499593048018,0.9435286432228204,0.9425383635608542,0.9580051672147524,0.9865416681350815,0.9854126150697436,0.8224514240577829,0.8417015777841995,0.8726444721014746,0.9166692684616132,0.9144631953090565,0.7941985788534199,0.7262342401768396,0.6496143974548685,0.5642528494383126
99999999_20200227_Feet_L_S_0,0.9233119509654776,0.9201227242120306,0.9155976934538704,0.9127550637275006,0.9035126446569258,0.9026916398190586,0.8866014602944156,0.8650591574959242,0.8411111217507791,0.704723832652992,0.7337276380809494,0.7608673047232408,0.8079197077008565,0.8208748173479792,0.8466107126212269,0.8627206034894342,0.8869448858501527,0.8732865615951898
99999999_20200227_Feet_L_S_1,0.9049148847800528,0.8995305876652196,0.8619358373752137,0.8816910594597829,0.7972678474312598,0.759106835156983,0.6379551269146417,0.5659950809782929,0.5275873865341566,0.7865993510391514,0.7872531415158455,0.9340004802108038,0.9325914434812823,0.9374962273353167,0.9191145920015323,0.8782137960509869,0.8496045212301375,0.7722878678348158
99999999_20200227_Feet_L_S_2,0.9031800900659306,0.8964678043363863,0.8878071279081733,0.8746471167726542,0.8476176526167294,0.8665271140872361,0.8519435717839693,0.8557529651822492,0.8243857036771023,0.7232475291950416,0.7306776698785306,0.8767315396205718,0.9063907248966526,0.9138156752665195,0.8894796734260787,0.8517228314222977,0.8157539266803017,0.7577764700660149
99999999_20200227_Feet_L_S_3,0.9094342160422795,0.9131670843975483,0.9057318176627063,0.9050804894546608,0.8946272104144306,0.897283202385358,0.8869816820692003,0.8846359420686848,0.8800458216301281,0.8129977091194203,0.8918692621991364,0.9094354965705059,0.9099404514570276,0.9113655874698299,0.9063201621414375,0.8793058936130576,0.8525310027092742,0.7837077428143483
99999999_20200227_Feet_R_S_0,0.8648797096234492,0.867943999608797,0.864128664991758,0.8767984482944907,0.8551926654020011,0.8506953972451061,0.8668651554499206,0.866523884635554,0.874576526479868,0.8223044691731272,0.8744748518041384,0.8912562259433757,0.9043217229851833,0.8962667162905488,0.9043524337569723,0.881957417796604,0.8259251076086738,0.7561398822668953
99999999_20200227_Feet_R_S_1,0.8389940648371077,0.8551556189136201,0.8640941890206949,0.8620150218581291,0.8656952525815269,0.8880880062366258,0.8942742252974873,0.8985204804447716,0.8976541011472079,0.757938435964813,0.7970110280204159,0.8334683499386479,0.8421648741130218,0.8806724223258302,0.8865893435212776,0.837733012404929,0.7931200890846163,0.7187506940935579
99999999_20200227_Feet_R_S_2,0.8656298259539532,0.8771975286918262,0.8719724184388666,0.8754444059841903,0.8940845212167473,0.9023189314982264,0.9032137498755326,0.9084048775426432,0.9203103178081227,0.7333351889239086,0.7853555230841803,0.8135216557606091,0.8200504396010788,0.8460730834582337,0.8808963660000285,0.8981601985073142,0.8730033206434138,0.8456475270315844
99999999_20200227_Feet_R_S_3,0.8819808227333155,0.8777797658868691,0.8861919087302536,0.8837612120679438,0.8909007209923968,0.8951330224999909,0.9037363772658772,0.9148183932270284,0.9099202749753975,0.7062328169810387,0.762138808441985,0.8011062635116855,0.824400311264683,0.8386071752134666,0.8545738372623222,0.8775007936331817,0.8582019580780184,0.847843538183734
