method,config,Jaccard
RCD,GL84,0.880341541746719
RCD,GL84,0.7261284397805372
RCD,GL84,0.9541323695765508
RCD,GL84,0.7047990950335132
RCD,GL84,0.684853443405778
RCD,GL84,0.7450059786923093
RCD,GL84,0.5497813000560312
RCD,GL84,0.553357494721313
RCD,GL84,0.6844776650758482
RCD,GL84,0.4620885274983964
RCD,GL84,0.5221651508570119
RCD,GL84,0.56379536710219
RCD,GL84,0.865129994278981
RCD,GL84,0.7839671757416609
RCD,GL84,0.6989942037069481
RCD,GL84,0.8850798451545827
RCD,GL84,0.6351571361369155
RCD,GL84,0.8020631094682017
RCD,GL84,0.6481190525131539
RCD,GL84,0.685350682891785
RCD,GL84,0.5916669404893034
RCD,GL84,0.692647967423309
RCD,GL84,0.6061394338104976
RCD,GL84,0.5263313667140166
RCD,GL84,0.6035349958144278
RCD,GL84,0.8392246140606432
RCD,GL84,0.8143894384318683
RCD,GL84,0.588201355197525
RCD,GL84,0.8423764808686469
RCD,GL84,0.6060662898538443
RCD,GL84,0.7274019599835566
RCD,GL84,0.786174853130216
RCD,GL84,0.8063139537736702
RCD,GL84,0.8148366148710591
RCD,GL84,0.9039114470581333
RCD,GL84,0.5724997062910854
RCD,GL84,0.6754932291117289
RCD,GL84,0.8423442685985153
RCD,GL84,0.7545351473975224
RCD,GL84,0.8757928340325617
RCD,GL84,0.814956705739785
RCD,GL84,0.6320873118848783
RCD,GL84,0.45369491316987226
RCD,GL84,0.7186123423741574
RCD,GL84,0.5845652386073174
RCD,GL84,0.8368067450382197
RCD,GL84,0.8095024098157886
RCD,GL84,0.8791017992187169
QI,GL84,0.8748563244599983
QI,GL84,0.5941755427930078
QI,GL84,0.9062654677728988
QI,GL84,0.9406061757288952
QI,GL84,0.5807342700975765
QI,GL84,0.7224736603330273
QI,GL84,0.8543130200437117
QI,GL84,0.8505070794368942
QI,GL84,0.8890321638202396
QI,GL84,0.5313468997905278
QI,GL84,0.7051009707072211
QI,GL84,0.6751020074333695
QI,GL84,0.9219877910504831
QI,GL84,0.6563095876773615
QI,GL84,0.8502166254983257
QI,GL84,0.823472388898356
QI,GL84,0.8864587217768969
QI,GL84,0.5316302633543989
QI,GL84,0.8382529458261788
QI,GL84,0.7276952574845734
QI,GL84,0.8642444284856715
QI,GL84,0.8409502809437516
QI,GL84,0.6388739200172662
QI,GL84,0.7050955484214776
QI,GL84,0.5136544135019535
QI,GL84,0.8846074929436207
QI,GL84,0.5297288689977087
QI,GL84,0.7272986721788846
QI,GL84,0.609373818559967
QI,GL84,0.8514857934790362
QI,GL84,0.8593306416503612
QI,GL84,0.6434180811933911
QI,GL84,0.6921695747715271
QI,GL84,0.906575310196258
QI,GL84,0.7049749991582597
QI,GL84,0.7985998010487503
QI,GL84,0.7281822838148668
QI,GL84,0.8503380463598588
QI,GL84,0.7300039615166115
QI,GL84,0.9248681213882405
QI,GL84,0.8955979895568159
QI,GL84,0.7757831314547233
QI,GL84,0.6085774001297982
QI,GL84,0.9040801872019393
QI,GL84,0.6953821141654404
QI,GL84,0.8374861714251209
QI,GL84,0.45483821681476944
QI,GL84,0.7768599464528188
QI,GL84,0.7155157650893558
QI,GL84,0.7149074161879372
QI,GL84,0.8404099058586888
QI,GL84,0.7811358230290497
QI,GL84,0.9049212881451735
QI,GL84,0.6317299361576182
QI,GL84,0.6567447944691748
QI,GL84,0.9127451637875279
QI,GL84,0.7240084286148925
QI,GL84,0.903652330065838
QI,GL84,0.9021526549339273
QI,GL84,0.7103047184142199
QI,GL84,0.7972405217336616
QI,GL84,0.8841371771807699
QI,GL84,0.849842751067026
QI,GL84,0.9607287318965833
QI,GL84,0.6567532637669996
QI,GL84,0.6600145807190222
QI,GL84,0.6338670968024172
QI,GL84,0.9001975325894511
