method,config,Jaccard
RCD,Med9,0.08494962523756085
RCD,Med9,0.0
RCD,Med9,0.0
RCD,Med9,0.0
RCD,Med9,0.0
RCD,Med9,0.6734797668285721
RCD,Med9,0.7241148295056384
RCD,Med9,0.36115704592619996
RCD,Med9,0.4597913654979228
RCD,Med9,0.6321083357004834
RCD,Med9,0.7876156519771199
RCD,Med9,0.684428201916952
RCD,Med9,0.7237455211936527
RCD,Med9,0.6268295998945171
RCD,Med9,0.7063859357194325
RCD,Med9,0.8409852406912737
RCD,Med9,0.7313460399079925
RCD,Med9,0.7657932197838869
RCD,Med9,0.6300690430071476
RCD,Med9,0.5963999006901586
RCD,Med9,0.6481236996649613
RCD,Med9,0.561615906408836
RCD,Med9,0.7783802064951633
RCD,Med9,0.5916762419556569
RCD,Med9,0.7593788717495595
RCD,Med9,0.6760838353169375
RCD,Med9,0.6431293270250616
RCD,Med9,0.6000619944814622
RCD,Med9,0.6010010968064049
RCD,Med9,0.8821492354367417
RCD,Med9,0.6149706869003935
RCD,Med9,0.6917048319885614
RCD,Med9,0.7771117073427501
RCD,Med9,0.5545017133151126
RCD,Med9,0.2906984132888229
RCD,Med9,0.5017154163859135
RCD,Med9,0.5194980214065205
RCD,Med9,0.4189581299792774
RCD,Med9,0.4640342399367294
RCD,Med9,0.10357885986974809
RCD,Med9,0.6779927754704222
RCD,Med9,0.8301407451986161
RCD,Med9,0.5946973367010958
RCD,Med9,0.4260220881400203
RCD,Med9,0.5642860948276297
RCD,Med9,0.7844419784708901
RCD,Med9,0.5104496511253742
RCD,Med9,0.6126480473598889
RCD,Med9,0.7286737238564613
RCD,Med9,0.7367462275628565
RCD,Med9,0.890647558709479
RCD,Med9,0.8537650340768203
RCD,Med9,0.6768037182841856
RCD,Med9,0.2822052845696581
RCD,Med9,0.2024866099673385
RCD,Med9,0.4739439570367825
RCD,Med9,0.8422150355768565
RCD,Med9,0.6658240761713162
RCD,Med9,0.7810076549567851
RCD,Med9,0.3845508541257529
RCD,Med9,0.8585619564339967
RCD,Med9,0.0
RCD,Med9,0.0
RCD,Med9,0.0
RCD,Med9,0.0
RCD,Med9,0.5816959600494995
RCD,Med9,0.6690748708417097
RCD,Med9,0.6995049986779583
RCD,Med9,0.8633485280338121
RCD,Med9,0.6757994120122821
RCD,Med9,0.3680713167505719
RCD,Med9,0.7635909830129372
RCD,Med9,0.42335608315880935
RCD,Med9,0.37262215149521755
RCD,Med9,0.5394266565810858
RCD,Med9,0.7458216301618927
RCD,Med9,0.2784240045684648
RCD,Med9,0.420631585095092
RCD,Med9,0.8079059572392319
RCD,Med9,0.015256821811304493
RCD,Med9,0.14509593972033089
RCD,Med9,0.4121009235872722
RCD,Med9,0.20032476964937262
RCD,Med9,0.4110388630932016
RCD,Med9,0.7295093346369059
RCD,Med9,0.3665856271597445
RCD,Med9,0.3873989207611645
RCD,Med9,0.379694200568172
RCD,Med9,0.7819807188866013
RCD,Med9,0.39371218217091125
RCD,Med9,0.6054128251397336
RCD,Med9,0.5469858180170216
RCD,Med9,0.42440051603136725
RCD,Med9,0.1714541482589
RCD,Med9,0.5946796449081857
RCD,Med9,0.2072945122819828
RCD,Med9,0.7605742261863732
RCD,Med9,0.36199876141167014
RCD,Med9,0.36391239359564037
RCD,Med9,0.7994949654668123
RCD,Med9,0.6207872963252741
RCD,Med9,0.21993746358220023
RCD,Med9,0.23614578111370282
RCD,Med9,0.4223881226344507
RCD,Med9,0.3370450548081612
RCD,Med9,0.35110631055767894
RCD,Med9,0.23376346716143218
RCD,Med9,0.8093136709901163
RCD,Med9,0.6646318352579799
RCD,Med9,0.5602623926520376
RCD,Med9,0.41335913011068054
RCD,Med9,0.21999214411667534
RCD,Med9,0.5234240514589982
RCD,Med9,0.35703077545921685
RCD,Med9,0.14900805886158044
RCD,Med9,0.3762177409976147
RCD,Med9,0.5647229041719934
RCD,Med9,0.24389062467935824
RCD,Med9,0.4163429055238355
RCD,Med9,0.7819396127508794
RCD,Med9,0.36565543614949364
QI,Med9,0.4493068173703257
QI,Med9,0.7507889118181027
QI,Med9,0.6723389500682279
QI,Med9,0.35297162195648907
QI,Med9,0.693895180539797
QI,Med9,0.25822015628629635
QI,Med9,0.5889599806333962
QI,Med9,0.6528331807619374
QI,Med9,0.7176450398338816
QI,Med9,0.6918544086073499
QI,Med9,0.9480289999427257
QI,Med9,0.7521954478910402
QI,Med9,0.7905392638490354
QI,Med9,0.8993718379239017
QI,Med9,0.7476547021448263
QI,Med9,0.8084512164534322
QI,Med9,0.3889713107810498
QI,Med9,0.6321762688509885
QI,Med9,0.6701211718343755
QI,Med9,0.46120120645104334
QI,Med9,0.679675893329136
QI,Med9,0.44359548092583717
QI,Med9,0.4647786367673104
QI,Med9,0.08449441405071874
QI,Med9,0.0
QI,Med9,0.0
QI,Med9,0.0
QI,Med9,0.0
QI,Med9,0.7060488517308876
QI,Med9,0.7841917005754591
QI,Med9,0.3872339058833826
QI,Med9,0.4616744232527668
QI,Med9,0.5511161142234785
QI,Med9,0.8896363254169497
QI,Med9,0.6588252287554305
QI,Med9,0.8228364021500516
QI,Med9,0.6656130140819178
QI,Med9,0.6144334915850211
QI,Med9,0.867324925589895
QI,Med9,0.7945812499242058
QI,Med9,0.8079730393706939
QI,Med9,0.6886305424284829
QI,Med9,0.6788566890800346
QI,Med9,0.7258218970456125
QI,Med9,0.6898222009970782
QI,Med9,0.8638825046891468
QI,Med9,0.5514657841119793
QI,Med9,0.7506768095778079
QI,Med9,0.6796375707006694
QI,Med9,0.6755792174736728
QI,Med9,0.5721508882964615
QI,Med9,0.6734293364496359
QI,Med9,0.914331103842998
QI,Med9,0.6164892974130374
QI,Med9,0.711052867353764
QI,Med9,0.6837617912543485
QI,Med9,0.5518087145637605
QI,Med9,0.28733366686123024
QI,Med9,0.512155700164903
QI,Med9,0.5777540495628283
QI,Med9,0.46543984031156677
QI,Med9,0.5098288755713808
QI,Med9,0.12568840179856106
QI,Med9,0.6544653138473592
QI,Med9,0.8302646951391242
QI,Med9,0.5214433685745894
QI,Med9,0.45624507235570316
QI,Med9,0.6514257510930646
QI,Med9,0.7785953265390513
QI,Med9,0.5281045886973212
QI,Med9,0.6037678793160351
QI,Med9,0.7693162940606554
QI,Med9,0.7272104432060165
QI,Med9,0.9178047067396439
QI,Med9,0.8790026788212932
QI,Med9,0.6431123512772168
QI,Med9,0.3150682665979899
QI,Med9,0.23155652416987543
QI,Med9,0.5152902543190521
QI,Med9,0.8063120428446624
QI,Med9,0.6663833380102427
QI,Med9,0.8954982700365164
QI,Med9,0.4296074223578395
QI,Med9,0.8384448623872923
QI,Med9,0.0
QI,Med9,0.0
QI,Med9,0.0
QI,Med9,0.0
QI,Med9,0.554931829799124
QI,Med9,0.6968932714434386
QI,Med9,0.6256070209903974
QI,Med9,0.8047433920086763
QI,Med9,0.6403660603969774
QI,Med9,0.3955684128884675
QI,Med9,0.8303184865746539
QI,Med9,0.42106890663417923
QI,Med9,0.3621546011124776
QI,Med9,0.5169241705995556
QI,Med9,0.7962601833696232
QI,Med9,0.2650415172280688
QI,Med9,0.44333193594307724
QI,Med9,0.8349438476999457
QI,Med9,0.0255574769880485
QI,Med9,0.13155696230359817
QI,Med9,0.4049929392663712
QI,Med9,0.18218318293058564
QI,Med9,0.4085467111686769
QI,Med9,0.7644368232279874
QI,Med9,0.40836733648271395
QI,Med9,0.4428287385439554
QI,Med9,0.43802104734874986
QI,Med9,0.8544650177249724
QI,Med9,0.3688039765177354
QI,Med9,0.63403593921779
QI,Med9,0.601129706592576
QI,Med9,0.4094954581932871
QI,Med9,0.18722272881594407
QI,Med9,0.5451137438302875
QI,Med9,0.20285625922116504
QI,Med9,0.7418483909017333
QI,Med9,0.4087490767772993
QI,Med9,0.44821983196135684
QI,Med9,0.8521338871141859
QI,Med9,0.6042067619998261
QI,Med9,0.25891926185524367
QI,Med9,0.29254748331565533
QI,Med9,0.47736014220675804
QI,Med9,0.39798703167727384
QI,Med9,0.40257023148473325
QI,Med9,0.23178261320943716
QI,Med9,0.8747198946787205
QI,Med9,0.5974615985492188
QI,Med9,0.5846595829030409
QI,Med9,0.47812173317281964
QI,Med9,0.191173463591237
QI,Med9,0.5297679483527467
QI,Med9,0.3921278072603632
QI,Med9,0.15701219705614605
QI,Med9,0.38647926176290837
QI,Med9,0.5922832439521536
QI,Med9,0.25763384985291127
QI,Med9,0.41917466913532425
QI,Med9,0.8510167917771471
QI,Med9,0.3730818048120728
RFCA,Med9,0.3414054818099896
RFCA,Med9,0.7850546129762777
RFCA,Med9,0.6598518083276322
RFCA,Med9,0.31452767167235096
RFCA,Med9,0.6590108065652205
RFCA,Med9,0.24052202035806944
RFCA,Med9,0.5677967955658987
RFCA,Med9,0.6050506853711088
RFCA,Med9,0.6693986083520269
RFCA,Med9,0.6508627307831918
RFCA,Med9,0.9167586902507464
RFCA,Med9,0.7546702098564806
RFCA,Med9,0.8164134546426549
RFCA,Med9,0.920494171197576
RFCA,Med9,0.7423529432380918
RFCA,Med9,0.7376486649995567
RFCA,Med9,0.37978646105658415
RFCA,Med9,0.6016313250621321
RFCA,Med9,0.6815910247292926
RFCA,Med9,0.4571885528750076
RFCA,Med9,0.679706989087899
RFCA,Med9,0.4467155126773588
RFCA,Med9,0.46797479368130135
RFCA,Med9,0.08523044073002929
RFCA,Med9,0.0
RFCA,Med9,0.0
RFCA,Med9,0.0
RFCA,Med9,0.0
RFCA,Med9,0.689498521933543
RFCA,Med9,0.7652782824806502
RFCA,Med9,0.3838132492797715
RFCA,Med9,0.4711589389477571
RFCA,Med9,0.5653382618178023
RFCA,Med9,0.8751870429426246
RFCA,Med9,0.6814554813600154
RFCA,Med9,0.8135450918817524
RFCA,Med9,0.6642754609283825
RFCA,Med9,0.6204021691459932
RFCA,Med9,0.8739243754383742
RFCA,Med9,0.780460946584312
RFCA,Med9,0.8004307217868833
RFCA,Med9,0.6834496237300064
RFCA,Med9,0.6777336290766545
RFCA,Med9,0.7176235503766134
RFCA,Med9,0.651483752337897
RFCA,Med9,0.8509120150224103
RFCA,Med9,0.5849892630838791
RFCA,Med9,0.7667566602439413
RFCA,Med9,0.6563865847076342
RFCA,Med9,0.6507481305392684
RFCA,Med9,0.5744700164233635
RFCA,Med9,0.6672104752888454
RFCA,Med9,0.9464030839278281
RFCA,Med9,0.6210729904700806
RFCA,Med9,0.708364755507396
RFCA,Med9,0.7030911175410298
RFCA,Med9,0.5664390954632884
RFCA,Med9,0.29002360068207855
RFCA,Med9,0.5173548553576836
RFCA,Med9,0.5783824955167229
RFCA,Med9,0.40656220417779604
RFCA,Med9,0.46968359174253327
RFCA,Med9,0.1127092153577774
RFCA,Med9,0.6411850531926409
RFCA,Med9,0.7777372590262676
RFCA,Med9,0.5508054125925006
RFCA,Med9,0.4338702360551832
RFCA,Med9,0.6366350372800526
RFCA,Med9,0.8258650578090168
RFCA,Med9,0.5279596702118501
RFCA,Med9,0.6362604273277612
RFCA,Med9,0.7775686156293448
RFCA,Med9,0.8085945864679323
RFCA,Med9,0.9100425602410177
RFCA,Med9,0.8242513868334357
RFCA,Med9,0.6760428867755514
RFCA,Med9,0.30669516717884965
RFCA,Med9,0.21707834610184445
RFCA,Med9,0.5053109435603622
RFCA,Med9,0.7938653909550764
RFCA,Med9,0.6633281935506548
RFCA,Med9,0.7894426708343844
RFCA,Med9,0.41970917403068836
RFCA,Med9,0.8428712317445121
RFCA,Med9,0.0
RFCA,Med9,0.0
RFCA,Med9,0.0
RFCA,Med9,0.0
