method,config,Jaccard
CIBICA,GL80,0.8802180983205508
CIBICA,GL80,0.8758554115544834
CIBICA,GL80,0.8492519399657218
CIBICA,GL80,0.8597541788632251
CIBICA,GL80,0.7900519167967888
CIBICA,GL80,0.8824102712453967
CIBICA,GL80,0.9466279732452334
CIBICA,GL80,0.9096994072433288
CIBICA,GL80,0.9335883302638744
CIBICA,GL80,0.9091322593331772
CIBICA,GL80,0.8895712538704272
CIBICA,GL80,0.9214199061518911
CIBICA,GL80,0.900942637860238
CIBICA,GL80,0.845347287741658
CIBICA,GL80,0.8554487442932114
CIBICA,GL80,0.9278454464305552
CIBICA,GL80,0.9386379372091821
CIBICA,GL80,0.8340459928037478
CIBICA,GL80,0.8814401138708643
CIBICA,GL80,0.9183884149381665
CIBICA,GL80,0.9225204302129577
CIBICA,GL80,0.9350671323334452
CIBICA,GL80,0.9289991917723707
CIBICA,GL80,0.9144517278966467
CIBICA,GL80,0.9339903946510326
CIBICA,GL80,0.9185458422802197
CIBICA,GL80,0.7485455513027752
CIBICA,GL80,0.8227590950921231
CIBICA,GL80,0.8786857743706171
CIBICA,GL80,0.9264458626436899
CIBICA,GL80,0.881794690254171
CIBICA,GL80,0.9179001688270645
CIBICA,GL80,0.8898064627193184
CIBICA,GL80,0.9125138604989889
CIBICA,GL80,0.8405298024875335
CIBICA,GL80,0.871746055718341
CIBICA,GL80,0.9249420276972048
CIBICA,GL80,0.8757331346446061
CIBICA,GL80,0.8415076311785105
CIBICA,GL80,0.8803652576258048
CIBICA,GL80,0.8928637229180231
CIBICA,GL80,0.9000688724730154
CIBICA,GL80,0.8874909239333758
CIBICA,GL80,0.9090545548683693
CIBICA,GL80,0.9183093881227166
HOUGH,GL80,0.8579731419005417
HOUGH,GL80,0.7269097521045457
HOUGH,GL80,0.8306127410511432
HOUGH,GL80,0.8157223468060958
HOUGH,GL80,0.7280421017179295
HOUGH,GL80,0.791755926133249
HOUGH,GL80,0.8196022530677128
HOUGH,GL80,0.73678176904285
HOUGH,GL80,0.801354281000654
HOUGH,GL80,0.7349031301554829
HOUGH,GL80,0.8690036400117135
HOUGH,GL80,0.8308691219155481
HOUGH,GL80,0.8089129013545684
HOUGH,GL80,0.8618944510988151
HOUGH,GL80,0.7848489710191157
HOUGH,GL80,0.7698551806749883
HOUGH,GL80,0.7980565689170854
HOUGH,GL80,0.725073528012772
HOUGH,GL80,0.8485211127707978
HOUGH,GL80,0.8061697466138907
HOUGH,GL80,0.8530687209108205
HOUGH,GL80,0.6376343325354774
HOUGH,GL80,0.8191205377210075
HOUGH,GL80,0.873811089844026
HOUGH,GL80,0.7904197681198986
HOUGH,GL80,0.9409394010199814
HOUGH,GL80,0.8525873292723779
HOUGH,GL80,0.9060507032311144
HOUGH,GL80,0.8485224982228687
HOUGH,GL80,0.905610055209944
HOUGH,GL80,0.6584443840593783
HOUGH,GL80,0.7315891253171924
HOUGH,GL80,0.7540787166436536
HOUGH,GL80,0.9848037281231902
HOUGH,GL80,0.7901495874472707
HOUGH,GL80,0.8183310583923719
HOUGH,GL80,0.9327938010272507
HOUGH,GL80,0.8104597945750838
HOUGH,GL80,0.954637956815118
HOUGH,GL80,0.8070777469447497
HOUGH,GL80,0.9560358916742085
HOUGH,GL80,0.8632791060323316
HOUGH,GL80,0.7791899639020908
HOUGH,GL80,0.8438206375695817
HOUGH,GL80,0.7053406028756553
HOUGH,GL80,0.8547161178386886
